study_hours,attendance,test_score
2.6791305299743224,92.64765175782281,53.18838119400764
9.0330309864098,55.93600255532236,66.34489545832947
5.854080177240856,47.77089527696825,46.54463693791814
8.266961396476564,93.32488479213863,76.70597015401917
9.06482169931144,97.3390898937852,79.64769353157875
3.8620312747467747,91.72765703592704,64.0780976354519
1.9904673207490908,88.57096448349269,43.769120051085835
3.051416462877475,79.3145188383413,53.06868245385138
4.843970097636307,73.05144223654835,61.047007642413135
8.362132893302437,45.21920559468461,64.88990119512583
8.74657524930709,64.50719278424192,67.37765179664198
1.0625691747807164,62.36131102073884,32.27602073388216
5.596725723198092,55.585227025619574,50.09674139428371
4.7566990283390105,83.40520682131509,52.62706856657045
2.9989702942365724,69.75254410472624,44.51766552168137
2.0787883060031453,44.862772954458876,22.443851756000264
4.038536542632651,53.21099211698868,47.41547650226655
9.486187335212673,80.99552581957576,77.5060605174017
3.908826388186797,44.56785156941801,38.37707084806539
5.669115595690295,91.07241484292612,66.19098327335264
7.3271706300566,69.70879162083847,63.224844930098
4.272666421413646,68.83519463959888,51.83087897028416
9.746038744488645,75.54446707957106,76.57346227115903
,89.48085795550895,88.4589579418848
3.2660406624282774,60.86855247413158,33.94772590056028
,80.68096915354381,60.28046832430693
3.707904788350927,73.94391783974746,57.81173607294504
3.5635644493972087,56.02169621016528,35.224844108024286
1.3319825261907952,,40.358307450853516
,87.8455612964157,70.13815879595622
5.524111209059753,,60.32130898679897
1.463308761249904,91.03490374565452,45.48365580087912
3.507818178129503,92.03765205758813,56.80008736442109
9.174392973699883,82.50177860290208,82.0462836524691
3.1560570160027517,,57.417104170523004
2.304053848821008,81.84828770015702,46.30867760881041
5.405074842498067,80.80844630561802,58.142464461644835
9.870854086995406,77.11668269291106,83.56381201815512
3.178497443603504,85.16299837345846,59.45709624187698
7.049219926652907,49.51630631758442,54.38945342838544
7.854576537958458,92.85224555193571,71.54113438721336
3.1387378959315972,92.31061166471392,58.15333749197842
7.553947137506736,41.75483698207355,53.86976466059511
4.3100481944732785,89.54900503388576,46.50649525585052
6.690752475342215,47.73219204840671,56.783747581825864
6.7017673968480524,60.10713125554851,54.875048556690054
5.821972156672826,84.61049537749646,62.50139252284192
1.8126079304896747,49.64559376289849,30.581178810452844
8.51772246030314,89.07802144714373,79.17231927926852
3.8870205847456223,89.92805067746451,58.95358228040911
,70.44806402565017,39.39512672540429
1.3669762739928752,40.383152303010014,25.553671282048793
6.318036488694176,,53.1813642517492
,77.01561510254453,69.99069472835804
1.1492904603507053,98.87117068164541,48.371757994476965
5.608837524693529,77.9088116210001,54.53051876164471
3.0384619767814414,55.588214863849586,42.8575064103222
6.806555113685048,78.04034218597668,62.56909521724568
2.569297861044923,,45.84642740981088
7.218439642922194,86.79072370906862,72.64492426524512
,46.4188383296175,50.1615442993468
9.43056989863061,85.66167415012168,80.30018924134247
2.2376884973139393,72.47599472056662,38.43225639420535
4.069597159452327,97.77952023153968,59.36269586043885
,60.51232996232116,32.79534152658359
9.322242564507064,77.9573135880369,81.79384776746033
8.896054180428829,95.92168633060105,74.76739239220163
3.3214746494364005,46.15058367944076,29.799194623226533
6.939856414307611,96.23370923418707,67.85375115731694
8.354999801810942,81.27314333804881,79.03579430414212
5.996807304395161,44.07022354631032,56.16519280340956
5.766855205204059,58.057814016808976,51.53515554005653
3.1766706181040654,82.4903253187169,48.035374602057026
1.837924910253093,44.041036088126305,27.156299802081893
9.074941821579941,74.9302276105764,81.15619166517122
9.103762514469974,60.752983417177404,65.18324026826797
6.697913115459412,77.25493106604863,65.58338291739042
4.051268119438307,42.74452202875077,42.23013755760399
4.142886171513948,92.29220836914257,60.136785054925994
7.533601109832154,98.4093381506438,77.97964889241202
9.073992339573193,98.13267131714149,89.62826068755827
8.983777818386056,84.97910990457548,65.39437158876429
8.018879912718614,47.80517440783792,62.605845924382784
6.77828481538859,85.49579175574135,64.81936236360237
1.7572596849554394,41.47521498752809,16.22321993550615
2.454658426851524,41.327413091739835,31.36027036857846
9.086987696743714,59.41661314897247,76.06987646912235
6.457861536936309,69.31859142427994,59.32950168125507
1.0827734645496667,86.22444506846759,44.66801808615006
1.913243885794289,80.9977225963903,50.026699757470794
6.971515921972502,66.7541623826049,68.13381683082471
1.0455542546159682,56.41759997689995,35.99463391069679
2.4472724627574878,99.82747000946267,55.877987772931974
5.938604104299275,65.57087813415838,56.298539969667694
7.227056779234239,67.08322145978053,54.95874342059757
6.867651335523405,49.81742927150015,53.03491594556735
3.018423785145038,87.68857292499575,45.95131511914253
7.409612992127823,81.62093354688932,80.55115196688391
3.135241787471201,53.24617676732562,36.09525058212457
3.9285972834334095,44.94286273695056,38.2361555458697
7.718422646062217,80.82995812448279,73.68152336030653
6.846696091424932,79.27067285686812,66.15976183173419
8.6430106944476,56.395571619892564,74.24853732234878
6.91851603070309,97.05181373502462,70.30005883885305
6.114777430019244,49.06347350685401,51.17231382902404
1.8430729104528323,65.94008806255611,31.87904684879637
4.309442227534902,96.61695521005593,53.59388066559336
3.386821309135529,65.18363901556734,39.94871669737815
3.195906790411752,78.31155685984513,47.11897271075475
9.75709499277201,63.855663877767654,72.18122939238081
4.537879522000844,56.452912140920205,41.80845756700302
,99.0386588775897,77.72597121564681
6.680247633975366,64.56004037890258,58.8097264582944
8.153301731874835,93.64595222074806,70.7012876775184
5.523733837946729,53.79727635346517,52.937859549567726
6.192134961637232,52.786282241505,52.48738646946068
5.432659244369775,41.86804497307068,36.62275671375249
2.7571868901824006,79.10000952255311,43.87989287468393
7.502069037353548,62.11158062342567,58.5941954081851
3.526951261967702,91.86149499037822,55.97522685808571
1.2188436978830846,68.39259440149343,40.15350848012852
6.80925066316451,98.09160567488331,63.90703323754717
2.5939961146634403,51.13153094218727,33.997723345929195
9.464127259176228,92.11739007733664,83.3669283489826
9.585357193023286,86.59581116750451,85.92181081437056
9.233779511984036,86.25531067864313,81.73700497256587
4.331428302298999,90.68699368701326,54.1720923276062
1.1391095487598069,,38.364853848097916
9.354867063289529,77.57321929788492,73.82349375158417
,47.87469266094325,48.79819943164944
9.699893371393026,41.95157076947511,65.3866534081149
9.672579793803276,95.2508708689412,95.96920074535791
8.677085099206241,76.99901887124429,73.88172897545581
3.6500400286262713,87.79223745857058,49.82506129200728
4.465879557417328,68.891341090753,42.3173622603237
8.660230043651712,47.038491337743665,53.10084837207629
3.852298046406499,47.511147532153025,30.345269529866258
2.5254347201748324,81.13391723373829,46.416373749426896
6.0112113621251515,65.81835369396777,58.92702340436254
9.425392967447028,52.0314836020202,60.03360476788256
7.264268170074757,69.49567280448622,68.59480154254885
6.1305505308042845,43.85253622450804,45.778461885407445
1.8745884439369167,74.91828411486392,40.0742209255579
6.535065040292528,56.13960426610586,63.192270049182106
,,89.17803824931202
2.260756137128716,58.621717535414426,33.40981446028019
5.664966871273631,67.31320894490807,50.79415680725495
8.8963576473516,40.697232394486036,50.0016041879059
7.66691755978784,,52.47754650979651
7.273141668957412,63.549613384401084,60.729902504409026
7.322356755883983,68.79633008302741,59.19441817687496
4.2354203609777965,76.00123288715822,50.92131012429075
3.64232659838044,57.499754722558194,41.595794295719315
8.284250399306622,81.69891316759255,72.97653735452973
8.291020552112627,91.60734383135227,74.84802738898675
8.803650867220934,86.791059333601,79.57795142937871
9.219164973008242,42.37712952090143,65.25637992124882
5.60208158974844,68.83041683546973,50.09057929571586
5.513646652184796,46.29581070509049,53.14121944169153
8.184656610700976,54.522700951751645,62.23942277278423
6.849675376999887,,74.02252723813518
7.31770189531933,48.5497325740908,59.54947462251575
8.16213402492491,69.93328920708137,69.9500664637746
9.010048076358096,77.08934405908715,80.65166117499157
4.041956411663822,82.14789823264624,54.504562177386724
4.380246573759496,73.57892100921484,48.270614399281236
1.845837458567821,40.58625084515102,27.271205256930024
6.204521268965566,59.58767849463951,49.13904670608032
1.3234804641706788,71.06269860308268,35.58528029096908
5.190382163192141,45.27198994869,43.8945568422144
5.883801712368189,61.037615872550845,52.79347062449858
3.5788712691545594,41.99218652748199,34.04854339957094
6.317499345121097,44.71470982930124,40.064135429837776
1.2745022494514449,63.815396572095764,29.155045337390725
1.3361336987429298,47.96294524258362,26.330071096453672
8.403405045936925,74.05245089569348,72.43728754794901
4.241715772701366,81.36789814823595,48.617362418171425
2.143544613866963,88.03520194654497,52.26034305227631
5.700189340493239,52.009014654688606,44.97367832326913
7.9299419778874976,50.04895493554419,64.51657786628884
2.9423892474715885,46.274070420064014,35.35754621474197
6.606014282371002,78.1858149726182,61.07326085168329
1.768127184943912,82.38854358921407,50.67260782345274
1.4651354905174694,41.89516868953852,18.115560769620355
5.782191684113332,96.17273477462139,71.97582319846524
5.865716094490959,43.118277019088346,51.578802870305026
6.736869113483859,72.47778011806423,59.32235656926177
7.534822003503954,,77.6538889846634
9.782668715162812,92.25814742476513,84.56636997272535
5.646703134710758,82.84521592794567,62.81507019113134
3.9066082564712135,88.10368498418751,56.076124469887176
8.156675752918332,60.367011552568364,64.25863967826626
3.437490261358668,,56.79729540250855
4.950742786350725,44.806890783080505,46.64391384774689
1.7061074320803935,93.68899936363167,37.263477039663734
1.2281566907391177,72.85554256922418,41.80470169577603
9.663835732101326,89.03786619774962,75.6218651994281
8.523821084609853,67.139097071098,74.63747527319674
7.263767854843282,78.6146617117915,73.39822964307093
4.680576499728429,71.58415965616679,46.58171421003287
2.559648880637612,83.89537130531991,44.3023214855431
2.4079333840397745,44.897798921835374,24.470263146503342
3.252186083481358,43.62112503943383,32.634775281736644
5.943039982355084,54.82619404060878,50.10550610709023
7.431363304300561,,60.88419150556602
6.941776390459581,92.3070139955321,78.18323128110879
3.5194050725134858,53.15283924148266,45.83658011311027
9.593787525968747,98.55191534914788,84.57886363661137
7.641072250261916,60.213747506266415,61.24475088509351
5.989186472602606,50.927074941321955,41.89957137843706
6.5054867161091705,87.38191042854875,63.45084741948442
4.776400561850109,79.52246653005257,60.51524758675887
3.229578905510417,69.89174298718834,52.182505840168574
4.2037541078613545,73.32181305625787,44.17575140241031
7.820614994179322,83.15210669633584,69.40159635366648
1.1295413976678028,53.70728447987793,26.998591995495552
2.0446537645622462,99.78003496340452,51.53608860227108
1.4140237781957747,98.487589728807,42.41713718289345
1.3665592208707311,79.01954118081622,40.56091779900059
8.699145256099065,51.972547055748706,61.91554836744022
7.332920734420213,80.81369454587748,68.91782013606067
5.267564461785927,44.33190453875055,46.802005364448355
1.8805074458590134,41.839150132348365,26.170308631289103
5.4245428760514915,55.46097331067282,47.12517425189374
5.261245937025091,67.75737740435898,52.86113162723989
2.5588168291901368,92.09635032450282,49.19080947972514
4.904664843141758,83.63014418597848,56.125326740689545
4.586542609576361,84.56239127199886,55.46368924334584
6.542650882469948,65.52960006688451,66.91833029162713
6.715842857808794,60.75609955281777,60.68625134987727
1.4077360879484007,62.262325779076164,30.466209161226665
4.371513531638241,99.25897382416346,65.04592921041028
6.632739241428127,42.406551484748945,48.45721935226017
5.528226327220789,92.02188976734692,70.31551073097593
8.7084085706949,74.7205245143436,75.2784636202024
6.928242684570505,66.31692515137543,60.63147276338155
2.466409843732867,83.51545962490819,47.976817697679
1.6351187266038685,69.20013648548218,28.001267466869717
6.78177350385684,92.40539428489964,65.23718788869505
1.2386017948745964,94.04211184067552,37.84022867864791
6.2719802314611695,65.30325561240733,58.19591887608732
9.462072172824618,56.60966783410309,78.61680299518977
6.179267600882911,75.54101971560173,72.26924662161841
4.493529335858697,94.74180073700145,63.554622481297855
6.789593965981179,52.63973134033999,57.508084740764176
5.12427601442365,77.37799501380897,47.56728940687814
5.910551103843415,77.89361320555123,57.99683180276746
9.473183278988726,83.98678134491686,77.02171017336919
4.474923740206968,47.894061107635586,38.4280051528335
9.650715074415228,82.94949788092532,80.59265543152232
9.148155777604574,94.54195123993847,81.19710649551261
2.762120213103668,50.78098653221452,24.22649662652521
1.624251707876489,54.25259949543266,33.561849618143185
1.9070020123968399,98.28370564249838,43.48477719028451
1.1639964308639477,50.85861716256939,27.359663339903243
1.8499866468033557,91.26310560217475,56.12558882363655
7.147060960747211,69.53667138688209,58.95305040055678
1.6406978361420608,54.833864464190626,17.485597352654906
3.8707806726438516,92.24499407635068,54.82187988435898
8.60387779872509,66.71831530015993,75.21151328868228
1.209447421622433,70.8890412357814,44.194590873527694
8.330216343300421,61.55400216398594,60.1249346098344
3.5366929729605996,75.57705108609565,50.397781415423864
2.0634834485949063,49.81143235510137,27.915437901114814
7.270634488277356,63.46489219910564,61.20938754950836
6.660485621018956,98.16473934011725,85.79004057622686
8.897248121743477,55.48800596206765,59.16659135156867
,79.40419987247753,71.10857522763874
8.231328373463636,59.511403853481696,67.29966926753804
3.538311153141758,86.40838754119605,57.68384240688395
2.5969558940175053,47.85241964310099,32.6156630946824
7.755532764767725,98.18926270471269,79.59362160324422
8.261512653405376,67.22737248301836,66.24026942312527
9.91454627800606,54.16302780078784,72.58357721657097
4.713559092202838,44.409804839800756,39.61575601944744
4.348162772135049,50.18547430525244,44.922863032056476
7.987716646677971,71.18643691336106,66.5651063185161
4.06723186227716,60.22019058587718,46.30973751524761
,89.73300195295657,82.63096636491815
8.725714766587107,65.85325141970836,75.60012565467972
4.860946246375165,54.92285635525779,46.01690515603651
7.757839610123476,77.0286991962418,60.73551538807969
7.7908858667621415,82.40663301312675,78.22669004263138
1.9281148195233935,50.02251447405699,25.12091838292667
9.1229761601161,50.05715297729906,62.368910298256026
5.547271352030714,42.20028561601258,41.63816453634114
8.438117194969674,84.18412090393844,82.73642480227784
3.880446409275506,79.8282716573083,40.655169639407376
9.059709056465804,68.47785254498883,88.37842896862452
4.502815108607468,90.65022693815183,64.05445036362833
1.0975388633226852,88.34020917700319,41.939972558060504
9.148437787773373,75.12126186380513,75.51622368130748
1.821580091075202,92.09627683079552,47.3741815619825
3.873822738313734,52.350472602206096,42.9149148743478
9.550557703457244,46.71517716386367,69.66493731258198
,56.18497669101937,73.02933461861501
6.160940993109575,43.42521136535889,48.622692917967676
6.686534909528193,71.87017168006193,61.1940511181291
5.036009697804878,96.19634153769769,62.902218685835905
3.638896945282581,42.36061244011058,34.16418830069374
3.957980908329244,47.32659484060161,44.38939296222219
7.052666104693346,67.13194169700611,65.08389081367349
7.77137076493912,96.0325010516743,62.56791107204392
8.124211393532637,58.96936629860503,67.48830736975401
,70.43408852130355,69.68013280787022
1.8208549274382133,42.494371543023526,26.00847947217099
5.449782742323233,48.90059205772533,44.86655826926187
1.5180288401497986,99.19780737753081,52.889830751691385
5.94575994091362,97.90712178616273,73.62928072964749
,40.29639885606458,37.12304376510975
8.989337644824698,97.10870712539435,85.8254325099039
4.158235112968708,78.34719626893002,47.27177039970912
,92.07509767120132,40.19996398377815
2.2869251384755227,67.28439133803155,35.21479610464041
7.85359568545725,70.93576171475502,71.95425047510204
6.56396256984635,69.3307948154152,65.31775600227827
1.9101040851051123,80.01185545276627,44.12068970711854
1.756961255034977,,31.761915323566384
7.30872218313208,41.798415392360674,55.84386850817946
1.6548670572777417,58.47579649547146,28.457245908462532
8.396740533613206,82.2808457641988,77.05565369711526
7.3561800444084655,52.1112071273769,61.6274306991315
1.7321390257770979,80.40594599949503,44.59453017775138
1.7635394267667273,98.19472276643623,54.04015309778134
9.87975620651058,45.6340429473651,71.19391744750425
4.368437161805083,80.35612709350758,55.74187768413636
4.335779323602019,66.62501315827427,53.67965307290194
8.315196105317522,92.08853526265032,78.27878833540244
9.525237196454729,,63.46840767287231
9.874009574405838,81.55755713356987,81.17773590573832
,90.28691737888661,71.29227206417477
4.386336269778242,96.6768531684414,57.22653124139587
1.7515064502880189,80.99488169737876,40.432891576814015
7.994322243346931,69.83048584050565,63.94170594793711
6.025638247622245,77.07083441207283,59.41671735474516
4.817998083222786,92.1342990687231,51.475636708834244
,74.23658479832977,76.54704978545972
2.000777340755362,41.82322358181021,26.739203513312017
5.433625938617732,95.85692173041866,61.42545522991517
1.1021828029067717,81.37160506189366,41.35578438145335
5.217945777947136,80.59080314663478,63.01390083652239
1.5067294811365362,52.94050914386303,20.672051741383022
2.0693612464126474,79.53312821395943,38.346433624815944
2.057736220993944,63.63186433924951,31.895715091733035
6.842892719044572,79.07397862248953,61.14453953867435
7.71440391338881,46.39558181847944,61.277626503994576
6.250318885874437,79.47071827618217,62.070751045981034
9.659552936270877,99.96482354623998,86.96111989329732
4.373835215713337,42.892722331633365,29.006953189186266
3.571408776536747,98.63045105327905,60.48631445504149
8.817392153705143,64.41447764337224,63.656459851607245
,92.24520702023554,52.25955869280123
9.669002854965502,86.94312904349641,84.50915058201703
1.109390272208347,74.02097565920008,41.95863460391503
9.728909440368751,84.30695255507959,75.82322622828005
1.388439207555185,92.71093367808086,28.92900872990414
9.02028802328264,64.24841929906198,71.72005555980647
5.749309981776698,59.62198969379432,61.59790169395549
9.936683165073703,80.05560313381508,87.90038884359173
1.6641690826185898,88.47075651647552,44.75744509605629
5.984688559611887,85.73710808659695,61.76010510453798
9.72372282057189,87.86881893151806,87.80175465865324
5.707880597531339,66.13499888877598,50.12567154464475
6.664587743217362,89.0700529705013,71.33274875106842
7.261738200861554,47.212543322236506,57.72105912903552
5.090869582909959,72.66934587765098,59.82313580310459
6.648022720756571,,63.17662165029316
6.258828807307902,59.47514979401622,57.04628379003982
9.110422094418901,61.98769209228387,67.80236918047056
1.409017423073121,63.770361496555324,32.42536015302776
3.528668706330073,81.72803240139173,41.489176967761466
9.553703356689029,63.31348607622074,69.62034555848815
9.012374055018247,66.92161735735183,69.78410502746645
5.100910775071417,54.252647852459646,44.58517102666798
6.581193380213831,62.39510749776041,58.62578426034193
3.496430646830194,53.63617763578909,34.8245246265556
2.6930904375138516,44.39175542610662,36.827307694634264
5.173285644459839,76.20691560288267,56.35022978804325
4.180170052234475,80.09276791330097,52.89145582079969
6.252905006657849,77.16942076057687,60.492819754955406
1.6996117326848634,67.80964262803434,36.39786913393294
9.769553268995498,62.78714681075379,78.08811639261717
9.875896700316426,91.80001897430952,81.76384001275143
7.2834554261777065,,61.5846575287815
5.824867297097083,68.75091265778386,55.10607140471564
,41.53852394838614,28.814797694873132
8.324155177362538,60.474869657569386,61.71443445123296
7.162580552984913,62.811737127151424,58.55649324806184
2.463552454104022,,42.261454915609356
9.198344660444583,74.81034215363994,77.22866680868853
8.402835186308522,72.0161528036127,71.78858660982542
9.548199219627316,76.47430556760668,82.5852081360191
7.531475575495239,85.8929956925277,71.3277172124903
6.520736763422109,88.7791443229656,70.06766579594124
4.76418732661557,83.08738457358967,56.53978169785124
9.39455635018612,97.33142175729608,87.23216220084718
8.794575005503674,41.0939549605817,57.49666372369314
1.4069680309557047,,15.539426019801487
1.2373027704752682,40.45377249868853,21.69662704092023
4.388170301902447,78.84848284927618,60.593985329722415
8.294979977036496,93.88183293699922,83.65871007119014
9.8854851638345,54.608937794577955,76.09798835995954
2.3537520199317536,95.6220726877784,56.19824278380122
6.347176438169216,43.61604341737365,49.62558751260273
4.428017709679194,96.06616160833086,61.5531317287563
9.72922958033143,61.09736123437806,69.99683291823662
8.579070308221379,46.08524970695299,59.74908714375284
8.54495834240024,69.15230555117954,73.46456968132873
5.218238438154732,55.40659406323048,54.27325200190993
4.733375521038987,57.092374117715366,45.806595873876084
3.4606636473763563,58.43739789557719,38.4273310708556
1.507379469858344,,42.81215869155863
8.782501386295479,72.34967660051527,75.85841131632908
8.316109082170698,58.67846194936022,57.832656109929864
9.997459059575176,76.6200269986551,69.15440133165173
9.969731533665149,82.96904045339161,80.28358960222447
5.998885350423647,56.35744004401202,46.433840640152255
7.9208867366245945,,62.98891113149486
9.502891568941852,47.313165600216855,65.70082249070865
8.646826516096702,50.86896097208082,61.31547492420078
3.226132915688779,80.86707123789897,55.73983074595721
5.054897217790842,50.88630086173762,47.26273025666085
2.162434736363455,71.50980302002361,40.918466687880866
,82.54277570334597,84.0604422281979
6.455571710057921,46.41261538568463,45.14873911565962
3.0577852495311646,74.03873317773422,50.09997845585085
7.045306159652711,55.393767022081825,57.00521617441899
6.5631541641210625,97.77561251425479,75.2784189125133
4.223464462295564,69.01273880319548,43.36313166755523
2.022018329796661,88.35955298650948,37.685119013506785
7.044158760335196,73.0135925293757,68.5156791035514
5.68276930813414,42.60475197128915,47.33779495967394
7.950865525620754,77.98908253564134,66.43970287057276
5.68147151000794,97.08420053239942,62.892722356625995
8.669633502866862,76.09670920877987,79.41402511992011
,89.15133156560742,59.54928090675818
6.0484417438184765,93.05238780090447,75.67652860573398
8.889882423925105,53.68478631693595,61.420222973160556
4.631345795911574,52.7226903944936,47.43776476539722
2.2061370560557667,76.6588593310595,40.05113663395771
1.2590440868200508,64.66170818840229,35.17584086487288
7.796235301062571,90.39167817200322,72.41727776354317
6.582785962181182,94.00138740388067,69.70052024209672
7.336717912893012,61.20528275816309,61.3702985447089
2.9166774535801965,54.21223353846892,31.25734340438119
2.2273432802809277,86.83153091463171,49.57345049435796
1.1309019910109375,56.48836213288817,25.683786975852026
4.155288029259372,89.3568591108207,55.37618421392505
6.309259181691698,65.42429521892578,52.744267122986244
4.530196405897591,80.05299395748823,41.860511318506695
4.937274298213562,45.73211883008009,42.024080210099
9.137428250443735,77.43155948059439,88.72284215252101
4.134299203209704,67.10606072423374,51.43694174523214
5.625905402438297,,58.1118282297309
8.052877114670288,50.0808524646918,58.98227241318683
4.568885040891431,84.21242469665093,56.641724547177766
6.598780302050861,91.7678246525937,72.43662694716782
8.761273378720706,53.00438800544654,59.10405801923792
9.54568561291878,45.7428733312097,71.59718587042214
2.323661328361341,41.41831516278018,31.762539284125
9.339288626453449,78.51829002659596,81.6946877714453
5.429046637715844,76.42564216532685,59.907868748758595
3.324199494690625,72.8018447628442,45.839818667060754
5.132221806144352,53.916825766958524,50.592145517339276
9.820293177569294,63.45435975433088,77.44228045828571
5.4335628459358265,75.66858011117039,55.66504271944217
3.958764492587574,69.80601153155015,44.84821821107343
6.700607688850532,99.26713121289325,73.7191724057199
3.1613105690037377,48.18638515340399,42.82620766385622
1.6827699529779752,81.70867324285562,34.90178368376262
2.159917497195843,64.25912608625752,29.165611591720022
2.152412550619952,65.69197689553688,37.8626577174971
2.3671242416106493,83.05586593949057,45.31240609312957
2.2494445538446914,81.54616907946217,44.73239872286037
